order_id,order_date,customer_id,customer_region,customer_age_group,customer_gender,product_id,product_name,category,channel,quantity,unit_price,revenue
ORD13625,2024-05-07,U01019,华东,46-55,女,P007,面霜,美妆,线下门店,1,189.51,189.51
ORD13940,2024-05-07,U01096,华东,26-35,男,P002,智能手表,电子,京东,1,779.71,779.71
ORD15199,2024-05-07,U01435,东北,36-45,女,P009,咖啡豆,食品,天猫,2,71.14,142.28
ORD14452,2024-05-08,U01232,西南,26-35,女,P009,咖啡豆,食品,抖音,2,78.72,157.44
ORD14805,2024-05-08,U01337,华北,26-35,女,P007,面霜,美妆,天猫,2,187.13,374.26
ORD15360,2024-05-08,U01471,东北,18-25,男,P004,保温杯,家居,天猫,1,75.87,75.87
ORD12232,2024-05-09,U00628,华北,46-55,男,P010,坚果礼盒,食品,线下门店,2,163.21,326.42
ORD13226,2024-05-09,U00902,华东,26-35,女,P005,瑜伽垫,运动,天猫,1,120.68,120.68
ORD13239,2024-05-09,U00907,华南,36-45,女,P008,口红,美妆,京东,1,135.73,135.73
ORD14244,2024-05-09,U01183,华东,36-45,男,P006,跑步鞋,运动,抖音,2,531.52,1063.04
ORD15177,2024-05-09,U01431,华北,26-35,女,P004,保温杯,家居,京东,1,83.31,83.31
ORD10023,2024-05-10,U00006,华北,26-35,男,P005,瑜伽垫,运动,抖音,1,122.43,122.43
ORD12315,2024-05-10,U00653,华东,26-35,女,P009,咖啡豆,食品,天猫,1,67.51,67.51
ORD13702,2024-05-10,U01040,华中,46-55,男,P005,瑜伽垫,运动,天猫,2,120.68,241.36
ORD14317,2024-05-10,U01199,华中,26-35,男,P001,无线耳机,电子,抖音,1,289.4,289.4
ORD10073,2024-05-11,U00013,西南,36-45,男,P003,蓝牙音箱,电子,抖音,1,410.22,410.22
ORD10607,2024-05-11,U00149,西北,36-45,男,P004,保温杯,家居,抖音,1,76.98,76.98
ORD10719,2024-05-11,U00187,西南,26-35,女,P009,咖啡豆,食品,抖音,1,75.81,75.81
ORD14115,2024-05-11,U01146,华南,36-45,男,P008,口红,美妆,天猫,1,136.68,136.68
ORD11948,2024-05-12,U00552,华南,26-35,女,P010,坚果礼盒,食品,天猫,1,157.89,157.89
ORD14945,2024-05-12,U01370,华北,26-35,男,P009,咖啡豆,食品,天猫,1,75.33,75.33
ORD10024,2024-05-13,U00006,华北,26-35,男,P005,瑜伽垫,运动,京东,1,119.34,119.34
ORD10201,2024-05-13,U00058,华北,26-35,男,P010,坚果礼盒,食品,天猫,2,151.1,302.2
ORD10295,2024-05-13,U00079,华东,18-25,男,P010,坚果礼盒,食品,抖音,1,148.67,148.67
ORD10734,2024-05-13,U00191,华中,26-35,男,P004,保温杯,家居,天猫,1,86.83,86.83
ORD11461,2024-05-13,U00404,华北,18-25,女,P008,口红,美妆,天猫,2,140.6,281.2
ORD11681,2024-05-13,U00475,东北,36-45,女,P002,智能手表,电子,天猫,1,837.55,837.55
ORD12102,2024-05-13,U00590,东北,26-35,女,P007,面霜,美妆,线下门店,1,169.86,169.86
ORD15299,2024-05-13,U01459,华东,36-45,男,P006,跑步鞋,运动,天猫,2,543.43,1086.86
ORD13755,2024-05-14,U01052,华东,26-35,男,P004,保温杯,家居,天猫,1,88.27,88.27
ORD14267,2024-05-14,U01187,华南,46-55,男,P009,咖啡豆,食品,京东,1,73.41,73.41
ORD15381,2024-05-14,U01477,华北,55+,女,P009,咖啡豆,食品,线下门店,1,70.45,70.45
ORD10590,2024-05-15,U00147,华南,46-55,男,P004,保温杯,家居,拼多多,1,87.33,87.33
ORD11077,2024-05-15,U00287,华东,36-45,男,P006,跑步鞋,运动,天猫,3,589.79,1769.37
ORD11743,2024-05-15,U00488,西南,46-55,女,P003,蓝牙音箱,电子,抖音,2,403.44,806.88
ORD14498,2024-05-15,U01245,西北,18-25,女,P005,瑜伽垫,运动,拼多多,1,122.66,122.66
ORD11692,2024-05-16,U00481,华东,36-45,女,P004,保温杯,家居,抖音,1,80.51,80.51
ORD11805,2024-05-16,U00507,华南,36-45,女,P006,跑步鞋,运动,抖音,1,578.62,578.62
ORD12443,2024-05-16,U00686,华南,26-35,男,P008,口红,美妆,京东,1,147.12,147.12
ORD13149,2024-05-16,U00889,西南,18-25,女,P003,蓝牙音箱,电子,京东,1,407.58,407.58
ORD14735,2024-05-16,U01314,华北,26-35,女,P004,保温杯,家居,抖音,1,87.01,87.01
ORD15069,2024-05-16,U01401,华北,26-35,男,P004,保温杯,家居,天猫,2,75.93,151.86
ORD11163,2024-05-17,U00309,华北,26-35,女,P006,跑步鞋,运动,抖音,4,567.97,2271.88
ORD14463,2024-05-17,U01235,华东,26-35,女,P007,面霜,美妆,京东,1,186.57,186.57
ORD15006,2024-05-17,U01388,华南,46-55,女,P009,咖啡豆,食品,天猫,1,73.41,73.41
ORD15397,2024-05-17,U01481,华东,46-55,男,P008,口红,美妆,天猫,1,146.27,146.27
ORD11553,2024-05-18,U00435,西南,36-45,男,P008,口红,美妆,天猫,2,156.79,313.58
ORD11564,2024-05-18,U00439,华东,18-25,女,P008,口红,美妆,京东,1,141.0,141.0
ORD11730,2024-05-18,U00487,华中,18-25,女,P010,坚果礼盒,食品,抖音,2,157.03,314.06
ORD11821,2024-05-18,U00510,华东,26-35,男,P007,面霜,美妆,天猫,4,197.58,790.32
ORD12418,2024-05-19,U00680,华东,26-35,男,P006,跑步鞋,运动,拼多多,1,581.22,581.22
ORD13237,2024-05-19,U00906,华中,26-35,女,P010,坚果礼盒,食品,京东,1,165.93,165.93
ORD14434,2024-05-19,U01227,华东,36-45,女,P003,蓝牙音箱,电子,京东,1,409.78,409.78
ORD14570,2024-05-19,U01267,华北,36-45,女,P004,保温杯,家居,天猫,2,76.54,153.08
ORD10847,2024-05-20,U00219,西南,26-35,女,P007,面霜,美妆,抖音,2,187.09,374.18
ORD13680,2024-05-20,U01035,西北,18-25,女,P008,口红,美妆,抖音,1,137.35,137.35
ORD13922,2024-05-20,U01089,西北,36-45,女,P008,口红,美妆,天猫,3,153.35,460.05
ORD14095,2024-05-20,U01139,华中,18-25,女,P007,面霜,美妆,线下门店,1,197.36,197.36
ORD14219,2024-05-20,U01176,东北,26-35,女,P004,保温杯,家居,抖音,1,81.8,81.8
ORD14622,2024-05-20,U01281,华北,26-35,女,P009,咖啡豆,食品,抖音,2,74.61,149.22
ORD10036,2024-05-21,U00007,西南,18-25,男,P009,咖啡豆,食品,线下门店,1,76.22,76.22
ORD11943,2024-05-21,U00549,华南,36-45,女,P007,面霜,美妆,京东,1,181.37,181.37
ORD13577,2024-05-21,U01010,华中,36-45,男,P004,保温杯,家居,拼多多,1,81.14,81.14
ORD10119,2024-05-23,U00030,华北,18-25,女,P004,保温杯,家居,京东,2,77.81,155.62
ORD11059,2024-05-23,U00280,华东,26-35,男,P007,面霜,美妆,天猫,2,195.01,390.02
ORD11144,2024-05-23,U00304,华北,26-35,男,P001,无线耳机,电子,天猫,1,289.11,289.11
ORD12394,2024-05-23,U00671,华南,55+,男,P006,跑步鞋,运动,天猫,1,596.02,596.02
ORD14216,2024-05-23,U01174,华北,36-45,女,P004,保温杯,家居,天猫,1,87.5,87.5
ORD15399,2024-05-23,U01481,华东,46-55,男,P007,面霜,美妆,线下门店,1,194.88,194.88
ORD10937,2024-05-24,U00241,华东,55+,男,P004,保温杯,家居,天猫,1,82.83,82.83
ORD12894,2024-05-24,U00822,华南,46-55,女,P010,坚果礼盒,食品,抖音,1,152.56,152.56
ORD14800,2024-05-24,U01337,华北,26-35,女,P007,面霜,美妆,拼多多,4,193.14,772.56
ORD14856,2024-05-24,U01344,华中,36-45,男,P009,咖啡豆,食品,天猫,4,73.95,295.8
ORD10134,2024-05-25,U00037,华南,55+,男,P001,无线耳机,电子,抖音,1,274.13,274.13
ORD12466,2024-05-25,U00693,华东,18-25,女,P004,保温杯,家居,抖音,2,86.23,172.46
ORD12915,2024-05-25,U00827,华东,26-35,女,P005,瑜伽垫,运动,天猫,1,123.89,123.89
ORD13837,2024-05-25,U01073,华北,26-35,女,P008,口红,美妆,天猫,1,139.65,139.65
ORD10980,2024-05-26,U00253,华北,26-35,女,P009,咖啡豆,食品,抖音,1,76.19,76.19
ORD11168,2024-05-26,U00309,华北,26-35,女,P004,保温杯,家居,拼多多,4,80.44,321.76
ORD11680,2024-05-27,U00474,华东,26-35,女,P009,咖啡豆,食品,线下门店,1,71.9,71.9
ORD14826,2024-05-27,U01340,华中,36-45,男,P005,瑜伽垫,运动,天猫,1,121.03,121.03
ORD11726,2024-05-28,U00487,华中,18-25,女,P002,智能手表,电子,抖音,2,871.65,1743.3
ORD13124,2024-05-28,U00885,华南,26-35,女,P007,面霜,美妆,线下门店,5,169.4,847.0
ORD14178,2024-05-28,U01164,华北,55+,女,P010,坚果礼盒,食品,京东,1,146.8,146.8
ORD14413,2024-05-28,U01220,华北,36-45,男,P003,蓝牙音箱,电子,抖音,1,444.25,444.25
ORD14850,2024-05-28,U01343,西北,26-35,女,P005,瑜伽垫,运动,抖音,2,120.04,240.08
ORD10424,2024-05-29,U00112,华东,46-55,男,P002,智能手表,电子,天猫,1,825.48,825.48
ORD12629,2024-05-29,U00744,华南,18-25,女,P007,面霜,美妆,天猫,3,176.87,530.61
ORD10516,2024-05-30,U00124,西北,26-35,男,P008,口红,美妆,天猫,4,141.6,566.4
ORD12275,2024-05-30,U00644,西南,36-45,男,P004,保温杯,家居,天猫,1,76.84,76.84
ORD14214,2024-05-30,U01174,华北,36-45,女,P009,咖啡豆,食品,京东,1,76.88,76.88
ORD14409,2024-05-30,U01219,华北,18-25,女,P010,坚果礼盒,食品,抖音,1,157.47,157.47
ORD14535,2024-05-30,U01256,华南,18-25,男,P009,咖啡豆,食品,天猫,1,72.96,72.96
ORD10382,2024-05-31,U00102,华北,18-25,女,P008,口红,美妆,线下门店,2,155.76,311.52
ORD11021,2024-05-31,U00264,华南,46-55,女,P002,智能手表,电子,抖音,2,834.77,1669.54
ORD12764,2024-05-31,U00782,华东,26-35,男,P005,瑜伽垫,运动,抖音,1,125.52,125.52
ORD13289,2024-05-31,U00925,东北,18-25,女,P010,坚果礼盒,食品,抖音,2,150.75,301.5
ORD14234,2024-05-31,U01179,华中,18-25,男,P008,口红,美妆,抖音,2,153.82,307.64
ORD15102,2024-05-31,U01411,华东,26-35,女,P003,蓝牙音箱,电子,京东,2,446.14,892.28
ORD11112,2024-06-01,U00296,华中,18-25,女,P006,跑步鞋,运动,线下门店,1,576.76,576.76
ORD11137,2024-06-01,U00302,华中,26-35,男,P002,智能手表,电子,抖音,1,814.18,814.18
ORD13857,2024-06-01,U01074,华南,26-35,女,P009,咖啡豆,食品,京东,2,68.6,137.2
ORD14190,2024-06-01,U01168,华东,26-35,男,P006,跑步鞋,运动,天猫,3,515.49,1546.47
ORD10531,2024-06-02,U00129,华南,26-35,女,P001,无线耳机,电子,线下门店,1,275.07,275.07
ORD12542,2024-06-02,U00718,华北,18-25,女,P004,保温杯,家居,线下门店,1,77.45,77.45
ORD12676,2024-06-02,U00757,东北,18-25,女,P001,无线耳机,电子,拼多多,1,261.16,261.16
ORD14271,2024-06-02,U01188,华北,36-45,女,P010,坚果礼盒,食品,线下门店,1,163.52,163.52
ORD14272,2024-06-02,U01188,华北,36-45,女,P010,坚果礼盒,食品,线下门店,3,159.46,478.38
ORD10398,2024-06-03,U00108,东北,46-55,男,P002,智能手表,电子,拼多多,1,826.1,826.1
ORD11222,2024-06-03,U00326,华南,18-25,男,P004,保温杯,家居,抖音,3,83.1,249.3
ORD15086,2024-06-03,U01408,华中,26-35,男,P001,无线耳机,电子,京东,1,298.08,298.08
ORD15224,2024-06-03,U01442,西南,18-25,男,P002,智能手表,电子,天猫,1,770.74,770.74
ORD10261,2024-06-04,U00071,华东,36-45,女,P009,咖啡豆,食品,天猫,1,68.67,68.67
ORD11420,2024-06-04,U00392,华南,18-25,男,P007,面霜,美妆,天猫,1,183.49,183.49
ORD11528,2024-06-04,U00427,西南,36-45,女,P004,保温杯,家居,线下门店,1,86.14,86.14
ORD13816,2024-06-04,U01071,华北,18-25,女,P004,保温杯,家居,天猫,1,84.56,84.56
ORD13904,2024-06-04,U01086,华南,18-25,男,P007,面霜,美妆,京东,2,183.08,366.16
ORD10559,2024-06-05,U00138,华中,36-45,女,P004,保温杯,家居,京东,2,80.29,160.58
ORD11161,2024-06-05,U00309,华北,26-35,女,P005,瑜伽垫,运动,天猫,2,111.26,222.52
ORD12987,2024-06-05,U00839,东北,26-35,女,P009,咖啡豆,食品,拼多多,1,68.85,68.85
ORD13502,2024-06-05,U00989,华南,55+,男,P001,无线耳机,电子,拼多多,1,278.71,278.71
ORD13806,2024-06-05,U01069,华东,36-45,男,P005,瑜伽垫,运动,抖音,1,116.53,116.53
ORD14217,2024-06-05,U01175,华北,26-35,男,P005,瑜伽垫,运动,线下门店,2,125.92,251.84
ORD15152,2024-06-05,U01422,东北,18-25,男,P007,面霜,美妆,抖音,1,175.59,175.59
ORD10075,2024-06-06,U00014,华北,36-45,女,P006,跑步鞋,运动,天猫,1,534.51,534.51
ORD10496,2024-06-06,U00121,华中,26-35,男,P010,坚果礼盒,食品,天猫,2,145.69,291.38
ORD11251,2024-06-06,U00335,华北,55+,女,P007,面霜,美妆,抖音,1,186.53,186.53
ORD12637,2024-06-06,U00745,华东,36-45,女,P004,保温杯,家居,天猫,3,76.07,228.21
ORD13282,2024-06-06,U00922,华东,55+,男,P004,保温杯,家居,京东,2,86.56,173.12
ORD14030,2024-06-06,U01115,西南,26-35,女,P004,保温杯,家居,线下门店,4,75.65,302.6
ORD10871,2024-06-07,U00223,西南,26-35,女,P009,咖啡豆,食品,京东,1,67.41,67.41
ORD12109,2024-06-07,U00590,东北,26-35,女,P008,口红,美妆,天猫,1,135.95,135.95
ORD14590,2024-06-07,U01272,华东,46-55,女,P004,保温杯,家居,京东,1,85.42,85.42
ORD15400,2024-06-07,U01481,华东,46-55,男,P008,口红,美妆,线下门店,1,152.05,152.05
ORD10693,2024-06-08,U00174,华北,55+,女,P003,蓝牙音箱,电子,京东,1,455.91,455.91
ORD10790,2024-06-08,U00204,华东,36-45,女,P010,坚果礼盒,食品,京东,5,151.32,756.6
ORD11722,2024-06-08,U00486,东北,26-35,女,P003,蓝牙音箱,电子,京东,2,395.85,791.7
ORD11995,2024-06-08,U00571,华北,36-45,女,P003,蓝牙音箱,电子,抖音,1,444.73,444.73
ORD12769,2024-06-08,U00784,华南,26-35,女,P004,保温杯,家居,天猫,2,84.88,169.76
ORD14342,2024-06-08,U01203,东北,36-45,男,P010,坚果礼盒,食品,天猫,1,151.61,151.61
ORD10454,2024-06-09,U00117,华北,26-35,男,P009,咖啡豆,食品,拼多多,4,72.93,291.72
ORD10680,2024-06-09,U00170,华南,18-25,女,P010,坚果礼盒,食品,京东,1,162.54,162.54
ORD13997,2024-06-09,U01108,华北,36-45,女,P007,面霜,美妆,天猫,1,179.11,179.11
ORD10508,2024-06-10,U00123,华东,36-45,女,P005,瑜伽垫,运动,抖音,3,115.86,347.58
ORD11214,2024-06-10,U00323,华东,46-55,男,P009,咖啡豆,食品,抖音,1,77.95,77.95
ORD12984,2024-06-10,U00839,东北,26-35,女,P010,坚果礼盒,食品,抖音,1,160.27,160.27
ORD14316,2024-06-10,U01198,华东,26-35,男,P006,跑步鞋,运动,天猫,1,563.68,563.68
ORD14863,2024-06-10,U01345,华东,18-25,男,P005,瑜伽垫,运动,京东,1,117.13,117.13
ORD15355,2024-06-10,U01469,西南,55+,女,P004,保温杯,家居,线下门店,3,86.57,259.71
ORD12543,2024-06-11,U00718,华北,18-25,女,P007,面霜,美妆,京东,2,196.31,392.62
ORD12589,2024-06-11,U00735,华东,55+,女,P002,智能手表,电子,拼多多,2,791.65,1583.3
ORD15046,2024-06-11,U01397,西北,46-55,女,P007,面霜,美妆,天猫,4,183.4,733.6
ORD10355,2024-06-12,U00096,西北,46-55,女,P001,无线耳机,电子,天猫,4,294.41,1177.64
ORD10558,2024-06-12,U00137,华北,26-35,男,P004,保温杯,家居,京东,2,80.89,161.78
ORD10927,2024-06-12,U00240,华南,26-35,女,P009,咖啡豆,食品,抖音,1,75.31,75.31
ORD13386,2024-06-12,U00952,华东,18-25,女,P004,保温杯,家居,抖音,1,76.22,76.22
ORD13460,2024-06-12,U00975,华东,26-35,女,P001,无线耳机,电子,天猫,1,298.54,298.54
ORD13612,2024-06-12,U01018,华中,18-25,女,P003,蓝牙音箱,电子,京东,1,438.17,438.17
ORD13984,2024-06-12,U01106,华中,18-25,男,P004,保温杯,家居,京东,1,81.75,81.75
ORD14658,2024-06-12,U01289,西北,18-25,女,P003,蓝牙音箱,电子,线下门店,1,423.96,423.96
ORD10158,2024-06-13,U00049,华南,26-35,女,P008,口红,美妆,天猫,1,149.98,149.98
ORD13066,2024-06-13,U00863,华北,18-25,男,P005,瑜伽垫,运动,拼多多,1,121.12,121.12
ORD15208,2024-06-13,U01439,华东,18-25,男,P005,瑜伽垫,运动,抖音,1,112.18,112.18
ORD11008,2024-06-14,U00260,西北,26-35,女,P010,坚果礼盒,食品,天猫,1,160.91,160.91
ORD11770,2024-06-14,U00498,华南,55+,女,P010,坚果礼盒,食品,天猫,1,160.3,160.3
ORD12233,2024-06-14,U00628,华北,46-55,男,P009,咖啡豆,食品,拼多多,5,76.58,382.9
ORD12305,2024-06-14,U00651,华南,36-45,男,P002,智能手表,电子,天猫,4,794.18,3176.72
ORD12603,2024-06-14,U00737,华中,36-45,女,P005,瑜伽垫,运动,天猫,2,115.39,230.78
ORD15269,2024-06-14,U01451,华东,46-55,男,P006,跑步鞋,运动,抖音,1,538.85,538.85
ORD13630,2024-06-15,U01020,华南,26-35,女,P005,瑜伽垫,运动,拼多多,1,124.14,124.14
ORD13978,2024-06-15,U01104,华南,36-45,女,P002,智能手表,电子,抖音,1,815.6,815.6
ORD13540,2024-06-16,U01001,西南,36-45,男,P008,口红,美妆,天猫,1,146.08,146.08
ORD15051,2024-06-16,U01398,东北,46-55,女,P008,口红,美妆,抖音,1,140.37,140.37
ORD15410,2024-06-16,U01484,华东,36-45,女,P005,瑜伽垫,运动,天猫,1,117.6,117.6
ORD12053,2024-06-17,U00582,西南,46-55,男,P005,瑜伽垫,运动,天猫,1,127.73,127.73
ORD13778,2024-06-17,U01058,华东,46-55,男,P002,智能手表,电子,京东,2,847.36,1694.72
ORD10047,2024-06-18,U00009,东北,26-35,女,P002,智能手表,电子,抖音,1,782.29,782.29
ORD12432,2024-06-18,U00685,东北,18-25,男,P005,瑜伽垫,运动,抖音,1,113.25,113.25
ORD14290,2024-06-18,U01194,华南,36-45,男,P008,口红,美妆,线下门店,2,154.2,308.4
ORD13906,2024-06-19,U01086,华南,18-25,男,P004,保温杯,家居,京东,1,88.08,88.08
ORD14723,2024-06-19,U01311,华南,46-55,女,P004,保温杯,家居,拼多多,1,88.05,88.05
ORD10238,2024-06-20,U00068,西北,46-55,女,P005,瑜伽垫,运动,天猫,2,117.56,235.12
ORD10581,2024-06-20,U00143,华中,18-25,男,P005,瑜伽垫,运动,天猫,1,122.06,122.06
ORD10953,2024-06-20,U00247,华南,26-35,男,P006,跑步鞋,运动,京东,1,534.29,534.29
ORD11134,2024-06-20,U00302,华中,26-35,男,P003,蓝牙音箱,电子,天猫,1,426.14,426.14
ORD11263,2024-06-20,U00339,西南,26-35,女,P001,无线耳机,电子,线下门店,1,286.34,286.34
ORD12490,2024-06-20,U00698,东北,36-45,女,P007,面霜,美妆,天猫,1,173.41,173.41
ORD13871,2024-06-20,U01077,西南,26-35,男,P002,智能手表,电子,拼多多,1,795.23,795.23
ORD15218,2024-06-20,U01441,华东,36-45,女,P001,无线耳机,电子,天猫,1,295.57,295.57
ORD10821,2024-06-21,U00211,东北,26-35,女,P002,智能手表,电子,天猫,1,829.72,829.72
ORD11043,2024-06-21,U00272,华中,36-45,女,P001,无线耳机,电子,拼多多,1,261.92,261.92
ORD14539,2024-06-21,U01256,华南,18-25,男,P010,坚果礼盒,食品,线下门店,1,147.62,147.62
ORD10132,2024-06-22,U00037,华南,55+,男,P006,跑步鞋,运动,线下门店,2,574.89,1149.78
ORD10328,2024-06-22,U00091,西南,26-35,男,P007,面霜,美妆,天猫,1,193.46,193.46
ORD10730,2024-06-22,U00189,西南,46-55,女,P005,瑜伽垫,运动,抖音,2,123.17,246.34
ORD11242,2024-06-22,U00332,华南,55+,女,P001,无线耳机,电子,京东,1,261.38,261.38
ORD13000,2024-06-22,U00842,华东,26-35,女,P005,瑜伽垫,运动,线下门店,4,123.64,494.56
ORD13710,2024-06-22,U01040,华中,46-55,男,P006,跑步鞋,运动,天猫,1,514.3,514.3
ORD14274,2024-06-22,U01189,华中,55+,女,P008,口红,美妆,天猫,1,145.82,145.82
ORD13936,2024-06-23,U01093,华东,36-45,女,P005,瑜伽垫,运动,京东,1,124.04,124.04
ORD14954,2024-06-23,U01373,东北,26-35,男,P004,保温杯,家居,拼多多,2,86.15,172.3
ORD10402,2024-06-24,U00110,西北,46-55,男,P001,无线耳机,电子,抖音,1,267.46,267.46
ORD11250,2024-06-24,U00335,华北,55+,女,P003,蓝牙音箱,电子,天猫,2,405.53,811.06
ORD11410,2024-06-24,U00389,华中,18-25,女,P009,咖啡豆,食品,抖音,1,72.68,72.68
ORD11416,2024-06-24,U00391,华东,18-25,女,P010,坚果礼盒,食品,抖音,1,159.78,159.78
ORD11998,2024-06-24,U00571,华北,36-45,女,P001,无线耳机,电子,线下门店,2,267.8,535.6
ORD14237,2024-06-24,U01182,华中,18-25,女,P010,坚果礼盒,食品,拼多多,2,153.57,307.14
ORD10778,2024-06-25,U00202,华中,36-45,男,P005,瑜伽垫,运动,京东,1,116.25,116.25
ORD10783,2024-06-25,U00202,华中,36-45,男,P005,瑜伽垫,运动,京东,1,124.7,124.7
ORD10995,2024-06-25,U00256,西北,26-35,男,P007,面霜,美妆,天猫,1,172.38,172.38
ORD12062,2024-06-25,U00585,华北,26-35,女,P007,面霜,美妆,拼多多,1,173.07,173.07
ORD13230,2024-06-25,U00905,西南,36-45,男,P001,无线耳机,电子,天猫,2,275.08,550.16
ORD13441,2024-06-25,U00972,华北,18-25,男,P004,保温杯,家居,抖音,1,82.63,82.63
ORD13864,2024-06-25,U01076,华东,26-35,男,P009,咖啡豆,食品,天猫,3,72.17,216.51
ORD15071,2024-06-25,U01401,华北,26-35,男,P004,保温杯,家居,抖音,3,80.58,241.74
ORD10843,2024-06-26,U00218,华东,46-55,女,P009,咖啡豆,食品,抖音,4,68.23,272.92
ORD11649,2024-06-26,U00463,西南,36-45,女,P004,保温杯,家居,抖音,1,76.34,76.34
ORD12936,2024-06-26,U00831,东北,36-45,男,P007,面霜,美妆,抖音,1,198.4,198.4
ORD13817,2024-06-26,U01071,华北,18-25,女,P010,坚果礼盒,食品,天猫,3,143.38,430.14
ORD15126,2024-06-26,U01415,华北,36-45,男,P004,保温杯,家居,拼多多,2,76.91,153.82
ORD10104,2024-06-27,U00024,华东,26-35,男,P004,保温杯,家居,抖音,2,88.76,177.52
ORD10256,2024-06-27,U00071,华东,36-45,女,P009,咖啡豆,食品,天猫,2,74.84,149.68
ORD10472,2024-06-27,U00120,华东,18-25,女,P008,口红,美妆,天猫,1,157.26,157.26
ORD12032,2024-06-27,U00579,华中,18-25,男,P008,口红,美妆,天猫,2,135.81,271.62
ORD12698,2024-06-27,U00763,华北,26-35,男,P004,保温杯,家居,抖音,1,81.35,81.35
ORD13873,2024-06-27,U01078,华北,26-35,女,P004,保温杯,家居,天猫,1,88.3,88.3
ORD14592,2024-06-27,U01272,华东,46-55,女,P004,保温杯,家居,线下门店,1,78.07,78.07
ORD14752,2024-06-27,U01322,东北,36-45,男,P007,面霜,美妆,京东,2,190.21,380.42
ORD11001,2024-06-28,U00257,华东,55+,男,P010,坚果礼盒,食品,天猫,1,154.07,154.07
ORD11727,2024-06-28,U00487,华中,18-25,女,P003,蓝牙音箱,电子,抖音,3,391.81,1175.43
ORD12882,2024-06-28,U00818,华南,46-55,女,P005,瑜伽垫,运动,京东,3,119.9,359.7
