transaction_id,purchase_date,category,product_name,channel,customer_age_group,customer_gender,quantity,unit_price,discount_rate,revenue,customer_id
TX51989,2024-07-13,Clothing,Hoodie,Web,56+,F,1,44.0,0.2,44.0,U00628
TX52174,2024-07-13,Home,Curtain,Mobile App,26-35,M,1,52.0,0.2,52.0,U00191
TX50250,2024-07-14,Books,Tech Manual,Social Media,36-45,Other,1,36.0,0.2,36.0,U00754
TX50631,2024-07-14,Electronics,Charger,Web,26-35,Other,2,24.5,0.3,49.0,U00612
TX50674,2024-07-14,Home,Bedsheet,Mobile App,46-55,F,2,40.5,0.1,81.0,U00112
TX50804,2024-07-14,Electronics,Headphones,Social Media,46-55,F,1,89,0,89,U00224
TX51154,2024-07-14,Clothing,Dress,Mobile App,18-25,M,1,75,0,75,U00716
TX51235,2024-07-14,Books,Fiction Novel,Mobile App,46-55,F,3,18,0,54,U00884
TX51759,2024-07-14,Books,Tech Manual,Marketplace,18-25,M,3,45,0,135,U00695
TX50696,2024-07-15,Clothing,Sneakers,Web,46-55,Other,1,76.0,0.2,76.0,U00078
TX51152,2024-07-15,Clothing,T-Shirt,Social Media,18-25,M,1,28,0,28,U00628
TX51319,2024-07-15,Clothing,Hoodie,Web,26-35,F,1,55,0,55,U00207
TX52012,2024-07-15,Books,Self-Help,Social Media,26-35,M,1,22,0,22,U00691
TX50065,2024-07-16,Home,Rug,Marketplace,26-35,F,1,108.0,0.1,108.0,U00233
TX50133,2024-07-16,Books,Biography,Social Media,56+,F,1,25.2,0.1,25.2,U00224
TX50271,2024-07-16,Books,Fiction Novel,Web,46-55,F,2,18,0,36,U00371
TX50611,2024-07-16,Clothing,Dress,Marketplace,36-45,Other,1,75,0,75,U00651
TX50709,2024-07-16,Books,Self-Help,Web,36-45,Other,3,17.6,0.2,52.8,U00037
TX51229,2024-07-16,Electronics,Smart Watch,Social Media,56+,F,1,199,0,199,U00699
TX51574,2024-07-16,Clothing,Sneakers,Social Media,56+,M,1,95,0,95,U00898
TX51734,2024-07-16,Home,Rug,Marketplace,26-35,M,2,96.0,0.2,192.0,U00578
TX52134,2024-07-16,Clothing,Dress,Marketplace,36-45,F,1,75,0,75,U00863
TX52461,2024-07-16,Home,Rug,Marketplace,46-55,M,2,120,0,240,U00120
TX51090,2024-07-17,Electronics,Smart Watch,Mobile App,46-55,Other,2,159.2,0.2,318.4,U00386
TX51703,2024-07-17,Clothing,Sneakers,Mobile App,46-55,Other,1,95,0,95,U00656
TX52195,2024-07-17,Books,Fiction Novel,Mobile App,36-45,M,1,18,0,18,U00602
TX52311,2024-07-17,Beauty,Face Mask,Web,18-25,Other,1,14.4,0.2,14.4,U00711
TX50113,2024-07-18,Home,Pillow,Social Media,36-45,M,3,24.5,0.3,73.5,U00577
TX51174,2024-07-18,Electronics,Headphones,Marketplace,26-35,M,2,80.1,0.1,160.2,U00309
TX51605,2024-07-18,Home,Pillow,Web,18-25,M,1,31.5,0.1,31.5,U00645
TX52031,2024-07-18,Electronics,Charger,Marketplace,46-55,M,1,31.5,0.1,31.5,U00275
TX52406,2024-07-18,Books,Tech Manual,Social Media,18-25,Other,1,45,0,45,U00704
TX50080,2024-07-19,Beauty,Hair Dryer,Marketplace,36-45,M,1,65,0,65,U00124
TX50101,2024-07-19,Electronics,Phone Case,Social Media,46-55,F,2,25,0,50,U00106
TX50393,2024-07-19,Books,Tech Manual,Web,46-55,F,1,45,0,45,U00505
TX50758,2024-07-19,Clothing,Sneakers,Marketplace,18-25,F,1,95,0,95,U00288
TX51048,2024-07-19,Clothing,T-Shirt,Web,56+,F,2,25.2,0.1,50.4,U00774
TX51929,2024-07-19,Home,Lamp,Marketplace,18-25,M,1,55,0,55,U00379
TX50490,2024-07-20,Books,Cookbook,Web,56+,Other,1,22.5,0.1,22.5,U00784
TX50693,2024-07-20,Electronics,Charger,Marketplace,36-45,Other,2,35,0,70,U00880
TX50727,2024-07-20,Beauty,Skincare Set,Marketplace,26-35,Other,1,80.1,0.1,80.1,U00226
TX51526,2024-07-20,Home,Lamp,Social Media,26-35,F,1,49.5,0.1,49.5,U00401
TX52112,2024-07-20,Beauty,Lipstick,Marketplace,18-25,M,1,22,0,22,U00893
TX50722,2024-07-21,Beauty,Hair Dryer,Mobile App,46-55,F,1,65,0,65,U00381
TX51258,2024-07-21,Books,Self-Help,Social Media,46-55,Other,1,22,0,22,U00803
TX51768,2024-07-21,Clothing,Sneakers,Mobile App,18-25,M,1,95,0,95,U00275
TX52452,2024-07-21,Beauty,Perfume,Mobile App,26-35,Other,2,110,0,220,U00507
TX50053,2024-07-22,Clothing,Jeans,Web,36-45,M,1,65,0,65,U00693
TX50332,2024-07-22,Electronics,Smart Watch,Web,36-45,F,1,199,0,199,U00411
TX50340,2024-07-22,Clothing,Hoodie,Web,56+,Other,1,55,0,55,U00453
TX50550,2024-07-22,Books,Tech Manual,Marketplace,18-25,F,1,45,0,45,U00587
TX50552,2024-07-22,Beauty,Perfume,Mobile App,56+,Other,1,110,0,110,U00345
TX51306,2024-07-22,Home,Pillow,Web,56+,Other,1,35,0,35,U00356
TX51350,2024-07-22,Electronics,Bluetooth Speaker,Social Media,36-45,M,1,71.1,0.1,71.1,U00029
TX51374,2024-07-22,Beauty,Face Mask,Social Media,18-25,Other,1,14.4,0.2,14.4,U00550
TX51812,2024-07-22,Electronics,Smart Watch,Social Media,46-55,M,1,159.2,0.2,159.2,U00439
TX52225,2024-07-22,Home,Pillow,Web,46-55,Other,1,35,0,35,U00245
TX50217,2024-07-23,Beauty,Face Mask,Social Media,36-45,Other,1,16.2,0.1,16.2,U00074
TX50381,2024-07-23,Home,Pillow,Social Media,56+,Other,1,35,0,35,U00432
TX50472,2024-07-23,Home,Rug,Marketplace,46-55,M,1,84.0,0.3,84.0,U00079
TX51741,2024-07-23,Books,Fiction Novel,Social Media,18-25,F,1,14.4,0.2,14.4,U00208
TX50541,2024-07-24,Home,Lamp,Web,36-45,F,1,55,0,55,U00600
TX50923,2024-07-24,Beauty,Face Mask,Mobile App,18-25,M,2,16.2,0.1,32.4,U00441
TX51208,2024-07-24,Home,Lamp,Mobile App,26-35,M,2,55,0,110,U00479
TX51528,2024-07-24,Books,Fiction Novel,Web,36-45,F,1,16.2,0.1,16.2,U00667
TX51826,2024-07-24,Clothing,T-Shirt,Social Media,46-55,F,1,28,0,28,U00537
TX52043,2024-07-24,Clothing,Jeans,Social Media,36-45,M,1,65,0,65,U00021
TX52234,2024-07-24,Clothing,Jeans,Mobile App,26-35,F,1,58.5,0.1,58.5,U00035
TX52334,2024-07-24,Beauty,Skincare Set,Social Media,18-25,F,1,89,0,89,U00862
TX52356,2024-07-24,Electronics,Phone Case,Web,36-45,F,1,20.0,0.2,20.0,U00030
TX50407,2024-07-25,Clothing,Jeans,Social Media,26-35,Other,1,65,0,65,U00613
TX51810,2024-07-25,Books,Self-Help,Social Media,56+,F,1,22,0,22,U00449
TX51879,2024-07-25,Beauty,Skincare Set,Web,46-55,M,2,89,0,178,U00642
TX52033,2024-07-25,Books,Biography,Social Media,36-45,M,1,19.6,0.3,19.6,U00715
TX50277,2024-07-26,Home,Rug,Marketplace,46-55,F,1,120,0,120,U00728
TX50876,2024-07-26,Clothing,T-Shirt,Mobile App,36-45,M,1,28,0,28,U00627
TX52474,2024-07-26,Books,Tech Manual,Marketplace,46-55,Other,1,31.5,0.3,31.5,U00583
TX50247,2024-07-27,Beauty,Hair Dryer,Web,26-35,M,1,65,0,65,U00810
TX50372,2024-07-27,Books,Fiction Novel,Marketplace,36-45,M,1,16.2,0.1,16.2,U00373
TX50380,2024-07-27,Electronics,Charger,Marketplace,26-35,Other,1,35,0,35,U00688
TX50573,2024-07-27,Home,Rug,Social Media,46-55,M,2,120,0,240,U00694
TX50763,2024-07-27,Electronics,Charger,Social Media,18-25,F,1,31.5,0.1,31.5,U00285
TX50809,2024-07-27,Electronics,Charger,Mobile App,18-25,F,1,35,0,35,U00652
TX51660,2024-07-27,Electronics,Charger,Social Media,26-35,Other,3,35,0,105,U00008
TX51697,2024-07-27,Home,Bedsheet,Social Media,36-45,M,1,45,0,45,U00658
TX52424,2024-07-27,Beauty,Face Mask,Web,36-45,Other,1,18,0,18,U00885
TX50769,2024-07-28,Books,Biography,Web,46-55,F,1,28,0,28,U00582
TX50907,2024-07-28,Home,Pillow,Marketplace,18-25,F,1,35,0,35,U00245
TX51647,2024-07-28,Clothing,Dress,Mobile App,18-25,Other,1,75,0,75,U00792
TX51658,2024-07-28,Electronics,Charger,Marketplace,26-35,Other,1,35,0,35,U00763
TX51847,2024-07-28,Home,Curtain,Mobile App,56+,M,1,65,0,65,U00077
TX52121,2024-07-28,Clothing,Sneakers,Social Media,46-55,Other,1,95,0,95,U00513
TX52166,2024-07-28,Home,Rug,Marketplace,46-55,M,1,108.0,0.1,108.0,U00299
TX52286,2024-07-28,Books,Fiction Novel,Social Media,26-35,Other,2,18,0,36,U00586
TX50070,2024-07-29,Beauty,Lipstick,Mobile App,26-35,F,1,22,0,22,U00526
TX50386,2024-07-29,Clothing,Hoodie,Mobile App,36-45,F,3,55,0,165,U00045
TX50389,2024-07-29,Beauty,Face Mask,Web,46-55,M,2,14.4,0.2,28.8,U00694
TX51379,2024-07-29,Clothing,Jeans,Mobile App,36-45,M,2,52.0,0.2,104.0,U00329
TX52074,2024-07-29,Beauty,Skincare Set,Marketplace,18-25,M,1,89,0,89,U00747
TX52159,2024-07-29,Home,Bedsheet,Mobile App,18-25,Other,1,45,0,45,U00703
TX50177,2024-07-30,Clothing,T-Shirt,Social Media,36-45,F,1,25.2,0.1,25.2,U00842
TX50843,2024-07-30,Clothing,Dress,Mobile App,46-55,F,1,67.5,0.1,67.5,U00649
TX51449,2024-07-30,Books,Self-Help,Social Media,56+,F,1,19.8,0.1,19.8,U00661
TX51789,2024-07-30,Books,Tech Manual,Mobile App,56+,F,1,45,0,45,U00704
TX52177,2024-07-30,Beauty,Lipstick,Mobile App,26-35,F,1,17.6,0.2,17.6,U00008
TX52264,2024-07-30,Beauty,Hair Dryer,Mobile App,18-25,F,2,58.5,0.1,117.0,U00074
TX52346,2024-07-30,Home,Rug,Social Media,18-25,M,1,108.0,0.1,108.0,U00570
TX50171,2024-07-31,Home,Curtain,Social Media,56+,F,1,65,0,65,U00030
TX50206,2024-07-31,Books,Self-Help,Web,18-25,Other,3,22,0,66,U00463
TX50313,2024-07-31,Books,Fiction Novel,Web,46-55,Other,1,14.4,0.2,14.4,U00201
TX50420,2024-07-31,Books,Biography,Social Media,36-45,F,1,19.6,0.3,19.6,U00628
TX50775,2024-07-31,Electronics,Charger,Mobile App,36-45,M,1,35,0,35,U00403
TX51700,2024-07-31,Home,Pillow,Marketplace,18-25,M,2,35,0,70,U00378
TX52220,2024-07-31,Beauty,Face Mask,Mobile App,26-35,F,1,18,0,18,U00248
TX50008,2024-08-01,Electronics,Bluetooth Speaker,Social Media,18-25,M,1,63.2,0.2,63.2,U00411
TX50532,2024-08-01,Electronics,Bluetooth Speaker,Marketplace,26-35,M,1,79,0,79,U00628
TX50659,2024-08-01,Books,Cookbook,Mobile App,26-35,F,1,22.5,0.1,22.5,U00722
TX51042,2024-08-01,Electronics,Charger,Social Media,36-45,M,1,35,0,35,U00391
TX51118,2024-08-01,Books,Fiction Novel,Mobile App,56+,M,1,16.2,0.1,16.2,U00546
TX51979,2024-08-01,Beauty,Hair Dryer,Web,26-35,F,1,52.0,0.2,52.0,U00293
TX52482,2024-08-01,Clothing,Sneakers,Web,46-55,F,1,76.0,0.2,76.0,U00098
TX50642,2024-08-02,Clothing,T-Shirt,Web,56+,Other,2,28,0,56,U00334
TX51128,2024-08-02,Clothing,Jeans,Mobile App,26-35,F,2,58.5,0.1,117.0,U00187
TX51134,2024-08-02,Beauty,Perfume,Web,36-45,M,2,88.0,0.2,176.0,U00766
TX51366,2024-08-02,Beauty,Skincare Set,Mobile App,26-35,Other,1,89,0,89,U00227
TX51505,2024-08-02,Electronics,Phone Case,Mobile App,56+,Other,1,25,0,25,U00618
TX51519,2024-08-02,Books,Tech Manual,Marketplace,26-35,F,2,31.5,0.3,63.0,U00611
TX52187,2024-08-02,Home,Rug,Web,46-55,Other,1,96.0,0.2,96.0,U00568
TX52193,2024-08-02,Electronics,Charger,Social Media,18-25,M,1,28.0,0.2,28.0,U00107
TX52276,2024-08-02,Books,Biography,Marketplace,36-45,M,1,28,0,28,U00103
TX52387,2024-08-02,Clothing,Dress,Marketplace,18-25,Other,2,75,0,150,U00026
TX50392,2024-08-03,Electronics,Phone Case,Marketplace,46-55,M,1,25,0,25,U00530
TX50404,2024-08-03,Clothing,Hoodie,Mobile App,56+,Other,2,38.5,0.3,77.0,U00158
TX50458,2024-08-03,Beauty,Perfume,Social Media,46-55,F,1,110,0,110,U00692
TX50558,2024-08-03,Electronics,Headphones,Marketplace,46-55,M,1,71.2,0.2,71.2,U00880
TX50744,2024-08-03,Electronics,Bluetooth Speaker,Marketplace,46-55,Other,2,71.1,0.1,142.2,U00693
TX51147,2024-08-03,Beauty,Perfume,Social Media,36-45,F,1,88.0,0.2,88.0,U00162
TX51360,2024-08-03,Clothing,Hoodie,Web,56+,M,2,55,0,110,U00600
TX51365,2024-08-03,Electronics,Smart Watch,Mobile App,36-45,Other,1,199,0,199,U00378
TX51496,2024-08-03,Beauty,Lipstick,Mobile App,56+,M,1,22,0,22,U00253
TX52021,2024-08-03,Books,Biography,Mobile App,26-35,M,1,28,0,28,U00211
TX50261,2024-08-04,Electronics,Charger,Mobile App,46-55,M,2,35,0,70,U00481
TX50297,2024-08-04,Books,Tech Manual,Mobile App,46-55,Other,2,45,0,90,U00539
TX50677,2024-08-04,Books,Cookbook,Marketplace,46-55,M,1,25,0,25,U00168
TX50881,2024-08-04,Clothing,Dress,Marketplace,26-35,M,1,75,0,75,U00799
TX51370,2024-08-04,Home,Pillow,Marketplace,26-35,Other,1,35,0,35,U00713
TX51562,2024-08-04,Electronics,Bluetooth Speaker,Mobile App,56+,M,1,63.2,0.2,63.2,U00319
TX52200,2024-08-04,Clothing,T-Shirt,Marketplace,26-35,Other,1,22.4,0.2,22.4,U00076
TX50078,2024-08-05,Clothing,Jeans,Web,18-25,F,1,65,0,65,U00743
TX50172,2024-08-05,Books,Fiction Novel,Marketplace,18-25,Other,2,18,0,36,U00295
TX50492,2024-08-05,Books,Cookbook,Marketplace,56+,M,1,25,0,25,U00763
TX50516,2024-08-05,Clothing,Dress,Web,26-35,Other,1,75,0,75,U00392
TX51440,2024-08-05,Electronics,Phone Case,Social Media,36-45,F,1,25,0,25,U00742
TX51478,2024-08-05,Clothing,T-Shirt,Mobile App,46-55,M,3,28,0,84,U00670
TX51594,2024-08-05,Beauty,Perfume,Marketplace,36-45,Other,1,110,0,110,U00110
TX51982,2024-08-05,Clothing,T-Shirt,Marketplace,56+,M,1,28,0,28,U00395
TX52280,2024-08-05,Home,Lamp,Mobile App,56+,M,2,44.0,0.2,88.0,U00767
TX50224,2024-08-06,Books,Biography,Marketplace,18-25,F,1,28,0,28,U00839
TX50448,2024-08-06,Home,Bedsheet,Mobile App,56+,M,3,40.5,0.1,121.5,U00893
TX50602,2024-08-06,Home,Bedsheet,Web,18-25,Other,2,45,0,90,U00071
TX50733,2024-08-06,Clothing,Sneakers,Social Media,46-55,F,1,95,0,95,U00189
TX51167,2024-08-06,Electronics,Charger,Mobile App,46-55,Other,1,35,0,35,U00369
TX51445,2024-08-06,Electronics,Charger,Social Media,56+,M,1,31.5,0.1,31.5,U00503
TX51620,2024-08-06,Clothing,Hoodie,Web,36-45,F,1,55,0,55,U00440
TX51725,2024-08-06,Home,Lamp,Marketplace,56+,Other,1,55,0,55,U00240
TX52197,2024-08-06,Beauty,Lipstick,Mobile App,36-45,F,2,17.6,0.2,35.2,U00126
TX52258,2024-08-06,Electronics,Charger,Web,56+,M,3,28.0,0.2,84.0,U00489
TX50009,2024-08-07,Electronics,Headphones,Marketplace,46-55,Other,1,89,0,89,U00519
TX50210,2024-08-07,Clothing,T-Shirt,Social Media,18-25,M,1,28,0,28,U00645
TX50506,2024-08-07,Books,Biography,Mobile App,18-25,F,1,28,0,28,U00661
TX50628,2024-08-07,Beauty,Face Mask,Social Media,46-55,M,1,16.2,0.1,16.2,U00450
TX51060,2024-08-07,Clothing,T-Shirt,Social Media,56+,F,1,19.6,0.3,19.6,U00060
TX51138,2024-08-07,Beauty,Perfume,Mobile App,56+,Other,1,110,0,110,U00560
TX51270,2024-08-07,Clothing,Dress,Social Media,18-25,F,1,75,0,75,U00338
TX51586,2024-08-07,Beauty,Skincare Set,Web,36-45,F,1,80.1,0.1,80.1,U00241
TX50037,2024-08-08,Beauty,Skincare Set,Social Media,56+,Other,1,89,0,89,U00594
TX51388,2024-08-08,Electronics,Phone Case,Mobile App,18-25,F,1,22.5,0.1,22.5,U00170
TX51509,2024-08-08,Beauty,Face Mask,Mobile App,18-25,M,3,16.2,0.1,48.6,U00123
TX51721,2024-08-08,Books,Self-Help,Social Media,46-55,Other,2,19.8,0.1,39.6,U00016
TX51854,2024-08-08,Beauty,Skincare Set,Mobile App,26-35,M,1,89,0,89,U00694
TX52270,2024-08-08,Home,Curtain,Mobile App,56+,F,1,65,0,65,U00714
TX50104,2024-08-09,Home,Bedsheet,Mobile App,26-35,Other,1,45,0,45,U00181
TX51750,2024-08-09,Clothing,Jeans,Web,26-35,M,1,52.0,0.2,52.0,U00696
TX51811,2024-08-09,Electronics,Smart Watch,Mobile App,26-35,Other,1,159.2,0.2,159.2,U00563
TX51839,2024-08-09,Books,Tech Manual,Mobile App,18-25,F,1,40.5,0.1,40.5,U00544
TX51911,2024-08-09,Beauty,Lipstick,Marketplace,26-35,F,1,22,0,22,U00615
TX51949,2024-08-09,Clothing,T-Shirt,Social Media,46-55,M,2,25.2,0.1,50.4,U00416
TX50291,2024-08-10,Beauty,Face Mask,Marketplace,46-55,Other,1,14.4,0.2,14.4,U00263
TX50543,2024-08-10,Beauty,Skincare Set,Mobile App,46-55,Other,1,89,0,89,U00874
TX50812,2024-08-10,Books,Biography,Social Media,26-35,M,1,25.2,0.1,25.2,U00628
TX50860,2024-08-10,Beauty,Perfume,Marketplace,36-45,F,1,110,0,110,U00292
TX50871,2024-08-10,Beauty,Hair Dryer,Web,36-45,Other,2,65,0,130,U00844
TX51475,2024-08-10,Home,Bedsheet,Mobile App,18-25,F,2,40.5,0.1,81.0,U00842
TX51724,2024-08-10,Beauty,Perfume,Web,56+,F,2,110,0,220,U00898
TX50193,2024-08-11,Books,Biography,Mobile App,56+,M,1,28,0,28,U00402
TX50195,2024-08-11,Clothing,T-Shirt,Mobile App,18-25,M,1,28,0,28,U00701
TX50339,2024-08-11,Electronics,Phone Case,Social Media,26-35,M,2,25,0,50,U00264
TX50787,2024-08-11,Electronics,Charger,Social Media,36-45,F,1,35,0,35,U00493
TX51492,2024-08-11,Electronics,Headphones,Social Media,26-35,M,2,89,0,178,U00260
TX51618,2024-08-11,Electronics,Headphones,Mobile App,36-45,F,1,89,0,89,U00750
TX50452,2024-08-12,Beauty,Face Mask,Web,56+,Other,1,16.2,0.1,16.2,U00214
TX51653,2024-08-12,Books,Cookbook,Web,18-25,Other,2,20.0,0.2,40.0,U00244
TX52091,2024-08-12,Beauty,Face Mask,Marketplace,18-25,M,1,16.2,0.1,16.2,U00759
TX52490,2024-08-12,Beauty,Hair Dryer,Marketplace,46-55,F,3,65,0,195,U00682
TX50220,2024-08-13,Beauty,Skincare Set,Marketplace,26-35,F,3,89,0,267,U00501
TX50231,2024-08-13,Clothing,Jeans,Mobile App,18-25,Other,1,58.5,0.1,58.5,U00716
TX51495,2024-08-13,Beauty,Skincare Set,Web,46-55,M,1,71.2,0.2,71.2,U00207
TX50264,2024-08-14,Electronics,Headphones,Marketplace,26-35,F,2,80.1,0.1,160.2,U00303
TX50405,2024-08-14,Home,Lamp,Web,56+,Other,1,44.0,0.2,44.0,U00758
TX50563,2024-08-14,Books,Self-Help,Web,56+,M,3,22,0,66,U00498
TX51257,2024-08-14,Clothing,Dress,Marketplace,26-35,Other,2,75,0,150,U00364
TX51297,2024-08-14,Clothing,Jeans,Mobile App,26-35,F,1,65,0,65,U00232
TX51855,2024-08-14,Beauty,Lipstick,Social Media,26-35,Other,1,19.8,0.1,19.8,U00705
TX52172,2024-08-14,Electronics,Headphones,Web,36-45,F,2,80.1,0.1,160.2,U00215
TX52350,2024-08-14,Beauty,Hair Dryer,Web,36-45,F,2,65,0,130,U00067
TX50026,2024-08-15,Electronics,Smart Watch,Mobile App,36-45,Other,3,199,0,597,U00288
TX50228,2024-08-15,Clothing,Sneakers,Web,36-45,M,2,95,0,190,U00505
TX50352,2024-08-15,Books,Fiction Novel,Mobile App,46-55,M,3,14.4,0.2,43.2,U00829
TX50866,2024-08-15,Beauty,Lipstick,Social Media,46-55,F,2,22,0,44,U00158
TX51328,2024-08-15,Home,Pillow,Marketplace,36-45,Other,1,35,0,35,U00114
TX51904,2024-08-15,Electronics,Bluetooth Speaker,Social Media,56+,Other,1,79,0,79,U00216
TX52446,2024-08-15,Beauty,Hair Dryer,Marketplace,56+,Other,2,65,0,130,U00314
TX50660,2024-08-16,Books,Biography,Mobile App,46-55,Other,2,22.4,0.2,44.8,U00349
TX51038,2024-08-16,Books,Cookbook,Social Media,36-45,M,1,25,0,25,U00675
TX51067,2024-08-16,Books,Self-Help,Mobile App,46-55,F,1,22,0,22,U00806
TX51157,2024-08-16,Electronics,Headphones,Mobile App,18-25,F,1,89,0,89,U00504
TX51214,2024-08-16,Beauty,Hair Dryer,Marketplace,56+,M,2,58.5,0.1,117.0,U00828
TX51552,2024-08-16,Home,Rug,Marketplace,26-35,M,2,120,0,240,U00519
TX51606,2024-08-16,Clothing,Hoodie,Marketplace,26-35,M,1,55,0,55,U00521
TX51784,2024-08-16,Clothing,Jeans,Social Media,46-55,F,1,65,0,65,U00657
TX52456,2024-08-16,Books,Cookbook,Web,46-55,M,1,25,0,25,U00643
TX50152,2024-08-17,Electronics,Phone Case,Mobile App,18-25,M,1,25,0,25,U00224
TX50503,2024-08-17,Electronics,Charger,Mobile App,46-55,Other,1,31.5,0.1,31.5,U00583
TX50779,2024-08-17,Home,Lamp,Web,36-45,F,1,44.0,0.2,44.0,U00637
TX50799,2024-08-17,Electronics,Phone Case,Social Media,26-35,F,3,17.5,0.3,52.5,U00423
TX51893,2024-08-17,Clothing,Dress,Marketplace,18-25,Other,1,52.5,0.3,52.5,U00860
TX52053,2024-08-17,Books,Cookbook,Web,56+,M,1,25,0,25,U00744
TX52142,2024-08-17,Books,Self-Help,Web,26-35,M,1,19.8,0.1,19.8,U00501
TX50542,2024-08-18,Beauty,Lipstick,Marketplace,46-55,Other,1,22,0,22,U00718
TX50656,2024-08-18,Clothing,Jeans,Marketplace,56+,Other,1,65,0,65,U00103
TX51095,2024-08-18,Beauty,Perfume,Mobile App,46-55,Other,1,99.0,0.1,99.0,U00366
TX51437,2024-08-18,Home,Bedsheet,Web,46-55,F,2,45,0,90,U00138
TX52475,2024-08-18,Books,Cookbook,Web,18-25,M,1,25,0,25,U00823
TX50045,2024-08-19,Electronics,Charger,Social Media,18-25,F,1,35,0,35,U00118
TX50047,2024-08-19,Books,Tech Manual,Web,56+,F,1,45,0,45,U00836
TX50732,2024-08-19,Beauty,Perfume,Mobile App,26-35,F,1,110,0,110,U00039
TX50890,2024-08-19,Beauty,Face Mask,Mobile App,46-55,Other,1,18,0,18,U00737
TX51474,2024-08-19,Home,Curtain,Web,36-45,F,2,65,0,130,U00390
TX51689,2024-08-19,Beauty,Skincare Set,Mobile App,26-35,M,1,62.3,0.3,62.3,U00004
TX52161,2024-08-19,Electronics,Headphones,Social Media,26-35,M,1,80.1,0.1,80.1,U00816
TX52313,2024-08-19,Books,Biography,Marketplace,46-55,M,3,22.4,0.2,67.2,U00605
TX50120,2024-08-20,Beauty,Hair Dryer,Mobile App,36-45,M,3,58.5,0.1,175.5,U00218
TX50645,2024-08-20,Home,Rug,Web,46-55,Other,1,120,0,120,U00592
TX50678,2024-08-20,Books,Tech Manual,Marketplace,56+,M,1,36.0,0.2,36.0,U00701
TX51887,2024-08-20,Electronics,Smart Watch,Web,36-45,Other,1,179.1,0.1,179.1,U00186
TX52044,2024-08-20,Electronics,Smart Watch,Marketplace,18-25,M,1,199,0,199,U00512
TX52336,2024-08-20,Clothing,Sneakers,Web,26-35,Other,1,95,0,95,U00391
TX50365,2024-08-21,Clothing,T-Shirt,Mobile App,36-45,F,1,28,0,28,U00178
TX50502,2024-08-21,Home,Pillow,Mobile App,46-55,Other,2,35,0,70,U00129
TX50530,2024-08-21,Books,Tech Manual,Social Media,36-45,F,1,45,0,45,U00703
TX51395,2024-08-21,Books,Tech Manual,Web,36-45,F,2,45,0,90,U00292
TX51588,2024-08-21,Electronics,Smart Watch,Mobile App,36-45,F,2,199,0,398,U00500
TX51632,2024-08-21,Beauty,Skincare Set,Social Media,56+,Other,1,89,0,89,U00621
TX52039,2024-08-21,Beauty,Skincare Set,Social Media,46-55,M,2,89,0,178,U00481
TX52086,2024-08-21,Home,Lamp,Marketplace,18-25,Other,1,55,0,55,U00360
TX50806,2024-08-22,Home,Rug,Mobile App,26-35,F,1,96.0,0.2,96.0,U00816
TX51434,2024-08-22,Clothing,T-Shirt,Marketplace,56+,M,2,25.2,0.1,50.4,U00690
TX51506,2024-08-22,Electronics,Charger,Marketplace,56+,M,2,35,0,70,U00174
TX51932,2024-08-22,Clothing,Dress,Marketplace,26-35,M,1,60.0,0.2,60.0,U00212
TX52403,2024-08-22,Beauty,Perfume,Social Media,46-55,F,1,110,0,110,U00424
TX50903,2024-08-23,Clothing,Dress,Mobile App,56+,M,1,75,0,75,U00374
TX51383,2024-08-23,Electronics,Smart Watch,Marketplace,36-45,M,3,159.2,0.2,477.6,U00638
TX51398,2024-08-23,Electronics,Headphones,Mobile App,18-25,Other,1,71.2,0.2,71.2,U00519
TX51682,2024-08-23,Beauty,Hair Dryer,Mobile App,26-35,F,1,65,0,65,U00633
TX52189,2024-08-23,Home,Bedsheet,Marketplace,36-45,M,1,40.5,0.1,40.5,U00427
TX52411,2024-08-23,Home,Pillow,Marketplace,56+,F,1,35,0,35,U00433
TX52466,2024-08-23,Electronics,Headphones,Marketplace,26-35,F,2,89,0,178,U00676
TX50917,2024-08-24,Electronics,Smart Watch,Web,56+,Other,1,199,0,199,U00215
TX50985,2024-08-24,Books,Fiction Novel,Web,26-35,F,2,16.2,0.1,32.4,U00095
TX51007,2024-08-24,Clothing,Hoodie,Mobile App,56+,Other,1,55,0,55,U00501
TX51049,2024-08-24,Beauty,Hair Dryer,Social Media,46-55,M,1,65,0,65,U00746
TX51054,2024-08-24,Electronics,Charger,Web,56+,Other,2,31.5,0.1,63.0,U00241
TX51304,2024-08-24,Beauty,Lipstick,Social Media,36-45,F,1,22,0,22,U00258
TX52366,2024-08-24,Home,Curtain,Mobile App,46-55,F,2,65,0,130,U00761
TX50126,2024-08-25,Electronics,Headphones,Social Media,56+,Other,1,80.1,0.1,80.1,U00020
TX50426,2024-08-25,Books,Self-Help,Web,56+,M,1,22,0,22,U00096
TX50584,2024-08-25,Electronics,Phone Case,Mobile App,46-55,F,1,25,0,25,U00111
TX50840,2024-08-25,Clothing,T-Shirt,Social Media,18-25,F,2,28,0,56,U00527
TX51696,2024-08-25,Electronics,Bluetooth Speaker,Marketplace,46-55,F,1,79,0,79,U00518
TX51966,2024-08-25,Books,Biography,Marketplace,18-25,Other,1,28,0,28,U00616
TX50680,2024-08-26,Clothing,Hoodie,Marketplace,46-55,Other,2,55,0,110,U00799
TX50867,2024-08-26,Clothing,Dress,Web,36-45,M,1,67.5,0.1,67.5,U00304
