order_id,order_date,store_location,drink_name,drink_type,quantity,unit_price,revenue,payment_method,customer_type,customer_id
ORD12791,2024-02-01,Austin,Chai Latte,hot,2,7.7,15.4,Apple Pay,Regular,C0716
ORD10065,2024-02-02,Chicago,Iced Coffee,cold,1,5.4,5.4,Cash,Member,C0399
ORD10270,2024-02-02,Manhattan,Cappuccino,hot,4,6.0,24.0,Apple Pay,Member,C0185
ORD10767,2024-02-02,Portland,Frappuccino,cold,1,9.1,9.1,Google Pay,Regular,C0038
ORD10879,2024-02-02,Seattle,Cold Brew,cold,1,5.0,5.0,Cash,Member,C0704
ORD11112,2024-02-02,Manhattan,Chai Latte,hot,1,6.6,6.6,Credit Card,Regular,C0063
ORD11652,2024-02-02,Austin,Cold Brew,cold,2,7.0,14.0,Cash,Regular,C0233
ORD11695,2024-02-02,Austin,Cappuccino,hot,4,5.0,20.0,Apple Pay,First-time,C0029
ORD12135,2024-02-02,Boston,Frappuccino,cold,2,7.8,15.6,Cash,First-time,C0589
ORD12503,2024-02-02,Portland,Espresso,hot,4,3.5,14.0,Apple Pay,Regular,C0159
ORD10219,2024-02-03,Chicago,Smoothie,cold,2,8.4,16.8,Google Pay,First-time,C0076
ORD11308,2024-02-03,Portland,Chai Latte,hot,1,5.5,5.5,Apple Pay,First-time,C0623
ORD11754,2024-02-03,Austin,Chai Latte,hot,3,6.6,19.8,Apple Pay,First-time,C0180
ORD12052,2024-02-03,Chicago,Chai Latte,hot,2,6.6,13.2,Apple Pay,Member,C0305
ORD12103,2024-02-03,Manhattan,Chai Latte,hot,2,5.5,11.0,Credit Card,First-time,C0330
ORD12340,2024-02-03,Austin,Matcha Latte,hot,2,7.2,14.4,Credit Card,Regular,C0119
ORD12367,2024-02-03,Manhattan,Cold Brew,cold,1,6.0,6.0,Cash,Member,C0792
ORD12809,2024-02-03,Manhattan,Cold Brew,cold,1,6.0,6.0,Apple Pay,First-time,C0096
ORD12884,2024-02-03,Queens,Cold Brew,cold,1,5.0,5.0,Google Pay,First-time,C0179
ORD12980,2024-02-03,Seattle,Espresso,hot,2,3.5,7.0,Apple Pay,Member,C0142
ORD10033,2024-02-04,Seattle,Cold Brew,cold,1,7.0,7.0,Cash,First-time,C0609
ORD11084,2024-02-04,Manhattan,Chai Latte,hot,3,6.6,19.8,Cash,First-time,C0602
ORD11487,2024-02-04,Seattle,Iced Coffee,cold,2,6.3,12.6,Apple Pay,Member,C0437
ORD12281,2024-02-04,Manhattan,Cappuccino,hot,1,5.0,5.0,Credit Card,Regular,C0382
ORD12771,2024-02-04,Seattle,Iced Coffee,cold,1,5.4,5.4,Google Pay,Member,C0428
ORD12859,2024-02-04,Portland,Smoothie,cold,1,7.0,7.0,Credit Card,Regular,C0153
ORD10049,2024-02-05,Portland,Iced Coffee,cold,2,4.5,9.0,Apple Pay,Regular,C0119
ORD11091,2024-02-05,Manhattan,Hot Chocolate,hot,4,6.3,25.2,Cash,Regular,C0178
ORD11108,2024-02-05,Chicago,Matcha Latte,hot,1,6.0,6.0,Google Pay,Regular,C0181
ORD11627,2024-02-05,Austin,Espresso,hot,2,3.5,7.0,Cash,Member,C0278
ORD11735,2024-02-05,Seattle,Chai Latte,hot,1,6.6,6.6,Cash,First-time,C0326
ORD11760,2024-02-05,Queens,Chai Latte,hot,1,5.5,5.5,Cash,Regular,C0685
ORD11811,2024-02-05,Chicago,Matcha Latte,hot,1,7.2,7.2,Google Pay,First-time,C0159
ORD11856,2024-02-05,Queens,Frappuccino,cold,1,7.8,7.8,Credit Card,Member,C0600
ORD11889,2024-02-05,Brooklyn,Matcha Latte,hot,1,6.0,6.0,Credit Card,First-time,C0704
ORD12473,2024-02-05,Manhattan,Iced Coffee,cold,1,4.5,4.5,Apple Pay,First-time,C0656
ORD12708,2024-02-05,Queens,Hot Chocolate,hot,4,4.5,18.0,Credit Card,Member,C0682
ORD12846,2024-02-05,Austin,Iced Coffee,cold,1,5.4,5.4,Credit Card,Regular,C0507
ORD10098,2024-02-06,Queens,Mocha,hot,1,8.4,8.4,Apple Pay,Member,C0128
ORD11137,2024-02-06,Portland,Mocha,hot,2,6.0,12.0,Google Pay,Regular,C0135
ORD11699,2024-02-06,Brooklyn,Matcha Latte,hot,1,6.0,6.0,Cash,Regular,C0616
ORD12755,2024-02-06,Boston,Smoothie,cold,1,9.8,9.8,Google Pay,First-time,C0298
ORD10036,2024-02-07,Boston,Chai Latte,hot,4,7.7,30.8,Credit Card,First-time,C0219
ORD10416,2024-02-07,Manhattan,Mocha,hot,1,6.0,6.0,Credit Card,Regular,C0351
ORD11032,2024-02-07,Manhattan,Matcha Latte,hot,1,6.0,6.0,Cash,First-time,C0600
ORD12256,2024-02-07,Brooklyn,Chai Latte,hot,3,7.7,23.1,Cash,Member,C0678
ORD12751,2024-02-07,Boston,Latte,hot,1,5.5,5.5,Apple Pay,Regular,C0289
ORD12901,2024-02-07,Austin,Chai Latte,hot,1,7.7,7.7,Cash,Regular,C0767
ORD12949,2024-02-07,Portland,Latte,hot,1,6.6,6.6,Google Pay,Regular,C0222
ORD10292,2024-02-08,Manhattan,Latte,hot,1,7.7,7.7,Cash,Regular,C0725
ORD11828,2024-02-08,Chicago,Hot Chocolate,hot,1,5.4,5.4,Credit Card,Member,C0146
ORD11984,2024-02-08,Portland,Smoothie,cold,1,7.0,7.0,Apple Pay,Member,C0190
ORD12286,2024-02-08,Brooklyn,Americano,hot,1,4.8,4.8,Cash,First-time,C0778
ORD12330,2024-02-08,Queens,Mocha,hot,1,7.2,7.2,Google Pay,Regular,C0447
ORD12548,2024-02-08,Queens,Latte,hot,1,5.5,5.5,Apple Pay,Regular,C0627
ORD12574,2024-02-08,Seattle,Chai Latte,hot,2,7.7,15.4,Credit Card,Member,C0474
ORD12879,2024-02-08,Brooklyn,Cold Brew,cold,1,7.0,7.0,Credit Card,Member,C0650
ORD10166,2024-02-09,Austin,Chai Latte,hot,1,6.6,6.6,Google Pay,Member,C0118
ORD10302,2024-02-09,Queens,Chai Latte,hot,1,7.7,7.7,Google Pay,First-time,C0554
ORD10355,2024-02-09,Seattle,Matcha Latte,hot,2,6.0,12.0,Apple Pay,Regular,C0433
ORD10642,2024-02-09,Austin,Frappuccino,cold,1,9.1,9.1,Credit Card,First-time,C0658
ORD10838,2024-02-09,Queens,Latte,hot,1,5.5,5.5,Apple Pay,Regular,C0453
ORD12042,2024-02-09,Queens,Mocha,hot,1,7.2,7.2,Apple Pay,Member,C0481
ORD12070,2024-02-09,Brooklyn,Cappuccino,hot,3,6.0,18.0,Apple Pay,Regular,C0553
ORD12760,2024-02-09,Boston,Frappuccino,cold,1,6.5,6.5,Cash,First-time,C0382
ORD12799,2024-02-09,Austin,Mocha,hot,3,6.0,18.0,Credit Card,Member,C0266
ORD10208,2024-02-10,Portland,Mocha,hot,1,7.2,7.2,Cash,First-time,C0455
ORD10931,2024-02-10,Boston,Mocha,hot,1,6.0,6.0,Apple Pay,Regular,C0536
ORD11415,2024-02-10,Austin,Cappuccino,hot,1,5.0,5.0,Apple Pay,Member,C0507
ORD12112,2024-02-10,Queens,Latte,hot,1,5.5,5.5,Google Pay,Regular,C0526
ORD12431,2024-02-10,Boston,Cappuccino,hot,3,6.0,18.0,Apple Pay,Regular,C0215
ORD12929,2024-02-10,Brooklyn,Iced Coffee,cold,3,5.4,16.2,Apple Pay,First-time,C0635
ORD12946,2024-02-10,Brooklyn,Mocha,hot,1,6.0,6.0,Apple Pay,First-time,C0250
ORD12970,2024-02-10,Chicago,Cold Brew,cold,4,7.0,28.0,Google Pay,First-time,C0220
ORD10764,2024-02-11,Boston,Mocha,hot,2,6.0,12.0,Credit Card,Member,C0677
ORD10934,2024-02-11,Manhattan,Cappuccino,hot,2,6.0,12.0,Cash,Member,C0047
ORD11040,2024-02-11,Boston,Hot Chocolate,hot,2,4.5,9.0,Google Pay,First-time,C0770
ORD11798,2024-02-11,Boston,Frappuccino,cold,2,9.1,18.2,Apple Pay,Regular,C0461
ORD11842,2024-02-11,Chicago,Cappuccino,hot,4,6.0,24.0,Credit Card,First-time,C0005
ORD12625,2024-02-11,Seattle,Chai Latte,hot,4,6.6,26.4,Credit Card,Member,C0345
ORD12872,2024-02-11,Queens,Frappuccino,cold,1,6.5,6.5,Apple Pay,Regular,C0792
ORD10307,2024-02-12,Queens,Cold Brew,cold,2,6.0,12.0,Google Pay,Member,C0370
ORD10338,2024-02-12,Manhattan,Espresso,hot,1,3.5,3.5,Apple Pay,Regular,C0800
ORD10517,2024-02-12,Queens,Matcha Latte,hot,1,7.2,7.2,Cash,First-time,C0645
ORD10820,2024-02-12,Boston,Hot Chocolate,hot,2,4.5,9.0,Google Pay,Regular,C0503
ORD10935,2024-02-12,Portland,Iced Coffee,cold,1,5.4,5.4,Google Pay,First-time,C0272
ORD11096,2024-02-12,Portland,Chai Latte,hot,1,6.6,6.6,Cash,Member,C0390
ORD11508,2024-02-12,Boston,Latte,hot,1,5.5,5.5,Google Pay,Regular,C0651
ORD11594,2024-02-12,Seattle,Cappuccino,hot,1,5.0,5.0,Google Pay,Member,C0583
ORD11685,2024-02-12,Seattle,Frappuccino,cold,2,6.5,13.0,Cash,First-time,C0281
ORD12065,2024-02-12,Boston,Iced Coffee,cold,4,4.5,18.0,Google Pay,First-time,C0738
ORD12238,2024-02-12,Austin,Hot Chocolate,hot,2,5.4,10.8,Google Pay,Regular,C0115
ORD12239,2024-02-12,Manhattan,Smoothie,cold,2,8.4,16.8,Apple Pay,First-time,C0521
ORD12358,2024-02-12,Boston,Matcha Latte,hot,3,6.0,18.0,Credit Card,Regular,C0337
ORD12641,2024-02-12,Portland,Mocha,hot,1,7.2,7.2,Google Pay,Regular,C0036
ORD10681,2024-02-13,Chicago,Smoothie,cold,2,8.4,16.8,Cash,Member,C0564
ORD11247,2024-02-13,Manhattan,Chai Latte,hot,4,6.6,26.4,Credit Card,Member,C0096
ORD12209,2024-02-13,Chicago,Chai Latte,hot,1,5.5,5.5,Cash,Member,C0544
ORD12520,2024-02-13,Manhattan,Cappuccino,hot,1,7.0,7.0,Credit Card,Regular,C0714
ORD12835,2024-02-13,Seattle,Espresso,hot,1,3.5,3.5,Cash,Regular,C0165
ORD10369,2024-02-14,Chicago,Cappuccino,hot,1,6.0,6.0,Apple Pay,First-time,C0760
ORD10703,2024-02-14,Seattle,Iced Coffee,cold,1,6.3,6.3,Cash,First-time,C0310
ORD11122,2024-02-14,Boston,Americano,hot,3,5.6,16.8,Google Pay,First-time,C0554
ORD11168,2024-02-14,Chicago,Iced Coffee,cold,2,5.4,10.8,Credit Card,First-time,C0246
ORD11853,2024-02-14,Portland,Matcha Latte,hot,1,6.0,6.0,Credit Card,Member,C0389
ORD11864,2024-02-14,Austin,Frappuccino,cold,1,9.1,9.1,Cash,Regular,C0025
ORD11944,2024-02-14,Queens,Mocha,hot,1,6.0,6.0,Credit Card,Regular,C0630
ORD12793,2024-02-14,Brooklyn,Cold Brew,cold,1,6.0,6.0,Apple Pay,First-time,C0440
ORD10459,2024-02-15,Chicago,Hot Chocolate,hot,1,5.4,5.4,Google Pay,Member,C0005
ORD11279,2024-02-15,Manhattan,Chai Latte,hot,3,5.5,16.5,Credit Card,First-time,C0455
ORD11344,2024-02-15,Chicago,Hot Chocolate,hot,1,4.5,4.5,Google Pay,First-time,C0180
ORD11510,2024-02-15,Brooklyn,Americano,hot,2,4.0,8.0,Credit Card,Regular,C0011
ORD12021,2024-02-15,Seattle,Chai Latte,hot,1,6.6,6.6,Apple Pay,Member,C0772
ORD12035,2024-02-15,Queens,Chai Latte,hot,1,6.6,6.6,Credit Card,First-time,C0779
ORD12712,2024-02-15,Manhattan,Hot Chocolate,hot,3,6.3,18.9,Apple Pay,Regular,C0510
ORD10119,2024-02-16,Brooklyn,Hot Chocolate,hot,2,4.5,9.0,Cash,First-time,C0307
ORD10129,2024-02-16,Portland,Iced Coffee,cold,2,4.5,9.0,Cash,First-time,C0375
ORD10893,2024-02-16,Seattle,Mocha,hot,1,8.4,8.4,Google Pay,First-time,C0325
ORD11773,2024-02-16,Chicago,Hot Chocolate,hot,1,4.5,4.5,Credit Card,Member,C0329
ORD11878,2024-02-16,Boston,Iced Coffee,cold,1,5.4,5.4,Credit Card,Member,C0645
ORD12447,2024-02-16,Manhattan,Matcha Latte,hot,4,6.0,24.0,Cash,Member,C0622
ORD12731,2024-02-16,Austin,Mocha,hot,1,7.2,7.2,Credit Card,First-time,C0191
ORD10041,2024-02-17,Chicago,Mocha,hot,1,6.0,6.0,Cash,First-time,C0269
ORD10283,2024-02-17,Seattle,Latte,hot,1,6.6,6.6,Credit Card,Regular,C0193
ORD10353,2024-02-17,Austin,Mocha,hot,1,7.2,7.2,Cash,Regular,C0406
ORD10873,2024-02-17,Brooklyn,Chai Latte,hot,1,5.5,5.5,Google Pay,Member,C0215
ORD10918,2024-02-17,Portland,Americano,hot,2,4.8,9.6,Apple Pay,First-time,C0680
ORD11104,2024-02-17,Chicago,Cold Brew,cold,2,7.0,14.0,Credit Card,First-time,C0194
ORD11169,2024-02-17,Manhattan,Cappuccino,hot,2,6.0,12.0,Google Pay,Regular,C0435
ORD12319,2024-02-17,Manhattan,Hot Chocolate,hot,1,4.5,4.5,Credit Card,First-time,C0093
ORD12670,2024-02-17,Seattle,Matcha Latte,hot,2,7.2,14.4,Google Pay,Regular,C0671
ORD12941,2024-02-17,Queens,Cold Brew,cold,1,5.0,5.0,Apple Pay,First-time,C0347
ORD10615,2024-02-18,Seattle,Frappuccino,cold,1,9.1,9.1,Apple Pay,Regular,C0645
ORD11146,2024-02-18,Queens,Cold Brew,cold,1,6.0,6.0,Google Pay,Member,C0586
ORD11600,2024-02-18,Boston,Iced Coffee,cold,2,5.4,10.8,Cash,Regular,C0798
ORD11645,2024-02-18,Chicago,Mocha,hot,3,6.0,18.0,Cash,Member,C0190
ORD11701,2024-02-18,Chicago,Cold Brew,cold,1,6.0,6.0,Apple Pay,Regular,C0099
ORD11704,2024-02-18,Portland,Latte,hot,3,5.5,16.5,Credit Card,First-time,C0383
ORD11705,2024-02-18,Manhattan,Matcha Latte,hot,1,6.0,6.0,Apple Pay,Regular,C0582
ORD11894,2024-02-18,Chicago,Espresso,hot,1,4.2,4.2,Cash,Regular,C0287
ORD12541,2024-02-18,Queens,Cappuccino,hot,1,5.0,5.0,Credit Card,First-time,C0382
ORD12966,2024-02-18,Chicago,Latte,hot,1,6.6,6.6,Credit Card,Member,C0133
ORD10004,2024-02-19,Austin,Chai Latte,hot,1,5.5,5.5,Google Pay,First-time,C0128
ORD10554,2024-02-19,Boston,Chai Latte,hot,1,7.7,7.7,Credit Card,Regular,C0494
ORD10927,2024-02-19,Austin,Matcha Latte,hot,1,7.2,7.2,Google Pay,Member,C0275
ORD11021,2024-02-19,Chicago,Espresso,hot,3,4.2,12.6,Credit Card,Member,C0394
ORD12076,2024-02-19,Queens,Cold Brew,cold,2,5.0,10.0,Credit Card,Regular,C0057
ORD12585,2024-02-19,Portland,Chai Latte,hot,1,6.6,6.6,Apple Pay,Member,C0460
ORD10706,2024-02-20,Queens,Espresso,hot,2,4.2,8.4,Credit Card,Regular,C0319
ORD10749,2024-02-20,Chicago,Frappuccino,cold,2,7.8,15.6,Cash,First-time,C0346
ORD10751,2024-02-20,Brooklyn,Hot Chocolate,hot,1,4.5,4.5,Apple Pay,Member,C0198
ORD11161,2024-02-20,Seattle,Cold Brew,cold,4,6.0,24.0,Credit Card,Regular,C0540
ORD11287,2024-02-20,Queens,Matcha Latte,hot,1,7.2,7.2,Google Pay,First-time,C0267
ORD11852,2024-02-20,Austin,Hot Chocolate,hot,1,4.5,4.5,Credit Card,Member,C0778
ORD11969,2024-02-20,Portland,Americano,hot,2,4.8,9.6,Google Pay,Regular,C0437
ORD12449,2024-02-20,Boston,Cappuccino,hot,1,5.0,5.0,Cash,First-time,C0695
ORD12843,2024-02-20,Austin,Mocha,hot,3,6.0,18.0,Cash,Member,C0183
ORD10432,2024-02-21,Portland,Matcha Latte,hot,3,8.4,25.2,Apple Pay,Member,C0671
ORD10951,2024-02-21,Chicago,Frappuccino,cold,1,6.5,6.5,Credit Card,Regular,C0368
ORD11121,2024-02-21,Chicago,Mocha,hot,2,7.2,14.4,Credit Card,Regular,C0510
ORD11334,2024-02-21,Portland,Frappuccino,cold,1,7.8,7.8,Apple Pay,First-time,C0295
ORD11657,2024-02-21,Queens,Hot Chocolate,hot,2,5.4,10.8,Cash,First-time,C0625
ORD11680,2024-02-21,Brooklyn,Hot Chocolate,hot,1,5.4,5.4,Cash,Member,C0208
ORD12718,2024-02-21,Queens,Frappuccino,cold,2,6.5,13.0,Google Pay,Regular,C0522
ORD10374,2024-02-22,Brooklyn,Espresso,hot,2,3.5,7.0,Credit Card,Regular,C0048
ORD10462,2024-02-22,Portland,Americano,hot,1,4.0,4.0,Apple Pay,Member,C0746
ORD10944,2024-02-22,Chicago,Cold Brew,cold,2,6.0,12.0,Apple Pay,Regular,C0500
ORD11082,2024-02-22,Queens,Mocha,hot,4,7.2,28.8,Google Pay,First-time,C0790
ORD11316,2024-02-22,Seattle,Latte,hot,2,5.5,11.0,Apple Pay,First-time,C0742
ORD12584,2024-02-22,Austin,Hot Chocolate,hot,1,6.3,6.3,Apple Pay,Member,C0300
ORD12813,2024-02-22,Queens,Smoothie,cold,1,8.4,8.4,Credit Card,Member,C0785
ORD12915,2024-02-22,Portland,Matcha Latte,hot,3,7.2,21.6,Credit Card,First-time,C0379
ORD10411,2024-02-23,Boston,Americano,hot,1,4.0,4.0,Apple Pay,Member,C0172
ORD11576,2024-02-23,Portland,Chai Latte,hot,2,5.5,11.0,Cash,Member,C0423
ORD11672,2024-02-23,Boston,Matcha Latte,hot,2,7.2,14.4,Google Pay,Regular,C0617
ORD11692,2024-02-23,Seattle,Smoothie,cold,1,8.4,8.4,Cash,Member,C0276
ORD12543,2024-02-23,Brooklyn,Matcha Latte,hot,1,7.2,7.2,Credit Card,Member,C0317
ORD12580,2024-02-23,Seattle,Latte,hot,1,6.6,6.6,Cash,First-time,C0043
ORD12642,2024-02-23,Boston,Iced Coffee,cold,2,4.5,9.0,Apple Pay,Member,C0272
ORD12737,2024-02-23,Chicago,Americano,hot,2,5.6,11.2,Credit Card,First-time,C0520
ORD12817,2024-02-23,Seattle,Hot Chocolate,hot,2,5.4,10.8,Google Pay,Member,C0606
ORD10168,2024-02-24,Chicago,Chai Latte,hot,1,5.5,5.5,Apple Pay,First-time,C0348
ORD10308,2024-02-24,Manhattan,Mocha,hot,1,7.2,7.2,Credit Card,Regular,C0090
ORD10758,2024-02-24,Boston,Smoothie,cold,1,7.0,7.0,Credit Card,First-time,C0746
ORD11236,2024-02-24,Brooklyn,Frappuccino,cold,2,9.1,18.2,Credit Card,Regular,C0375
ORD11769,2024-02-24,Brooklyn,Americano,hot,1,4.0,4.0,Cash,Regular,C0078
ORD11863,2024-02-24,Boston,Latte,hot,1,6.6,6.6,Google Pay,Regular,C0067
ORD11895,2024-02-24,Seattle,Hot Chocolate,hot,1,5.4,5.4,Google Pay,Member,C0219
ORD11990,2024-02-24,Boston,Latte,hot,1,5.5,5.5,Credit Card,Member,C0163
ORD12067,2024-02-24,Chicago,Cappuccino,hot,1,7.0,7.0,Credit Card,Regular,C0705
ORD12582,2024-02-24,Austin,Cold Brew,cold,4,5.0,20.0,Cash,Member,C0380
ORD12781,2024-02-24,Brooklyn,Frappuccino,cold,2,7.8,15.6,Google Pay,Member,C0622
ORD10075,2024-02-25,Manhattan,Mocha,hot,1,8.4,8.4,Google Pay,Member,C0733
ORD10327,2024-02-25,Queens,Smoothie,cold,1,7.0,7.0,Cash,Member,C0574
ORD11017,2024-02-25,Seattle,Iced Coffee,cold,2,6.3,12.6,Cash,Regular,C0795
ORD11057,2024-02-25,Boston,Hot Chocolate,hot,3,4.5,13.5,Credit Card,First-time,C0567
ORD11601,2024-02-25,Seattle,Espresso,hot,1,3.5,3.5,Google Pay,Regular,C0702
ORD11673,2024-02-25,Brooklyn,Chai Latte,hot,1,7.7,7.7,Cash,Member,C0595
ORD11709,2024-02-25,Queens,Chai Latte,hot,1,7.7,7.7,Google Pay,Regular,C0618
ORD12080,2024-02-25,Boston,Cold Brew,cold,2,6.0,12.0,Cash,First-time,C0216
ORD12154,2024-02-25,Brooklyn,Latte,hot,2,5.5,11.0,Google Pay,First-time,C0542
ORD12560,2024-02-25,Brooklyn,Espresso,hot,1,4.2,4.2,Cash,Regular,C0232
ORD11223,2024-02-26,Brooklyn,Mocha,hot,1,7.2,7.2,Credit Card,Member,C0087
ORD11612,2024-02-26,Queens,Smoothie,cold,1,9.8,9.8,Google Pay,Regular,C0155
ORD12363,2024-02-26,Seattle,Smoothie,cold,3,9.8,29.4,Apple Pay,First-time,C0703
ORD12680,2024-02-26,Brooklyn,Americano,hot,2,4.8,9.6,Google Pay,First-time,C0293
ORD10478,2024-02-27,Manhattan,Americano,hot,1,5.6,5.6,Google Pay,First-time,C0695
ORD10480,2024-02-27,Chicago,Frappuccino,cold,1,6.5,6.5,Apple Pay,Regular,C0722
ORD10781,2024-02-27,Queens,Hot Chocolate,hot,2,6.3,12.6,Google Pay,Regular,C0164
ORD10841,2024-02-27,Manhattan,Frappuccino,cold,2,6.5,13.0,Credit Card,Regular,C0676
ORD11540,2024-02-27,Queens,Cold Brew,cold,1,5.0,5.0,Credit Card,Regular,C0008
ORD11620,2024-02-27,Queens,Matcha Latte,hot,2,6.0,12.0,Google Pay,First-time,C0666
ORD11821,2024-02-27,Chicago,Cappuccino,hot,2,7.0,14.0,Cash,First-time,C0754
ORD12436,2024-02-27,Manhattan,Hot Chocolate,hot,2,6.3,12.6,Apple Pay,Regular,C0450
ORD12615,2024-02-27,Austin,Frappuccino,cold,1,6.5,6.5,Cash,First-time,C0726
ORD10015,2024-02-28,Portland,Hot Chocolate,hot,1,4.5,4.5,Cash,Member,C0004
ORD10091,2024-02-28,Brooklyn,Cold Brew,cold,1,6.0,6.0,Credit Card,Regular,C0153
ORD10317,2024-02-28,Seattle,Chai Latte,hot,4,5.5,22.0,Credit Card,First-time,C0473
ORD10547,2024-02-28,Boston,Frappuccino,cold,1,6.5,6.5,Google Pay,Regular,C0250
ORD10802,2024-02-28,Boston,Smoothie,cold,3,8.4,25.2,Cash,First-time,C0780
ORD11727,2024-02-28,Queens,Frappuccino,cold,1,7.8,7.8,Cash,First-time,C0263
ORD11757,2024-02-28,Queens,Frappuccino,cold,1,6.5,6.5,Google Pay,Member,C0389
ORD12235,2024-02-28,Boston,Latte,hot,1,7.7,7.7,Apple Pay,Regular,C0442
ORD12494,2024-02-28,Boston,Iced Coffee,cold,3,6.3,18.9,Google Pay,Regular,C0339
ORD10467,2024-02-29,Boston,Cold Brew,cold,1,5.0,5.0,Cash,Regular,C0712
ORD10475,2024-02-29,Manhattan,Latte,hot,3,6.6,19.8,Cash,Member,C0367
ORD10813,2024-02-29,Austin,Chai Latte,hot,1,5.5,5.5,Cash,Regular,C0576
ORD11447,2024-02-29,Brooklyn,Smoothie,cold,2,8.4,16.8,Apple Pay,Regular,C0520
ORD11539,2024-02-29,Boston,Matcha Latte,hot,1,7.2,7.2,Apple Pay,First-time,C0374
ORD12347,2024-02-29,Brooklyn,Chai Latte,hot,2,6.6,13.2,Cash,Member,C0208
ORD12600,2024-02-29,Austin,Frappuccino,cold,1,6.5,6.5,Credit Card,Regular,C0345
ORD10709,2024-03-01,Queens,Americano,hot,1,4.0,4.0,Credit Card,Regular,C0556
ORD10977,2024-03-01,Chicago,Cappuccino,hot,1,6.0,6.0,Credit Card,First-time,C0157
ORD10978,2024-03-01,Portland,Iced Coffee,cold,1,5.4,5.4,Cash,Regular,C0604
ORD11037,2024-03-01,Queens,Espresso,hot,1,3.5,3.5,Apple Pay,Member,C0614
ORD11149,2024-03-01,Queens,Latte,hot,1,7.7,7.7,Credit Card,Regular,C0132
ORD11201,2024-03-01,Chicago,Cappuccino,hot,1,6.0,6.0,Credit Card,Regular,C0614
ORD11329,2024-03-01,Brooklyn,Iced Coffee,cold,1,4.5,4.5,Google Pay,First-time,C0342
ORD11435,2024-03-01,Austin,Chai Latte,hot,2,5.5,11.0,Credit Card,Regular,C0757
ORD11482,2024-03-01,Portland,Smoothie,cold,3,8.4,25.2,Apple Pay,First-time,C0381
ORD11857,2024-03-01,Boston,Americano,hot,3,4.0,12.0,Cash,Regular,C0298
ORD12123,2024-03-01,Boston,Smoothie,cold,1,9.8,9.8,Google Pay,Regular,C0415
ORD12161,2024-03-01,Chicago,Iced Coffee,cold,1,6.3,6.3,Credit Card,Regular,C0044
ORD12247,2024-03-01,Brooklyn,Chai Latte,hot,1,5.5,5.5,Credit Card,Member,C0566
ORD12413,2024-03-01,Portland,Americano,hot,1,4.8,4.8,Cash,First-time,C0352
ORD12578,2024-03-01,Manhattan,Americano,hot,1,5.6,5.6,Credit Card,Member,C0410
ORD12692,2024-03-01,Manhattan,Latte,hot,1,7.7,7.7,Credit Card,Member,C0582
ORD12911,2024-03-01,Seattle,Matcha Latte,hot,2,7.2,14.4,Cash,First-time,C0557
ORD10022,2024-03-02,Seattle,Cappuccino,hot,1,6.0,6.0,Cash,First-time,C0226
ORD11446,2024-03-02,Chicago,Frappuccino,cold,1,9.1,9.1,Apple Pay,First-time,C0685
ORD11574,2024-03-02,Manhattan,Frappuccino,cold,1,7.8,7.8,Apple Pay,Member,C0743
ORD11729,2024-03-02,Seattle,Cappuccino,hot,1,6.0,6.0,Cash,First-time,C0037
ORD12018,2024-03-02,Boston,Espresso,hot,1,4.9,4.9,Credit Card,Regular,C0257
ORD12739,2024-03-02,Seattle,Frappuccino,cold,1,6.5,6.5,Cash,First-time,C0123
ORD12782,2024-03-02,Brooklyn,Cold Brew,cold,1,6.0,6.0,Cash,First-time,C0557
ORD12919,2024-03-02,Queens,Iced Coffee,cold,1,4.5,4.5,Cash,Member,C0677
ORD10753,2024-03-03,Brooklyn,Cappuccino,hot,3,5.0,15.0,Cash,Regular,C0713
ORD10815,2024-03-03,Manhattan,Cold Brew,cold,3,6.0,18.0,Google Pay,Member,C0160
ORD12155,2024-03-03,Boston,Matcha Latte,hot,1,7.2,7.2,Cash,Member,C0007
ORD12588,2024-03-03,Seattle,Mocha,hot,3,6.0,18.0,Apple Pay,Regular,C0616
ORD12609,2024-03-03,Portland,Cold Brew,cold,1,6.0,6.0,Apple Pay,First-time,C0232
ORD12747,2024-03-03,Manhattan,Cold Brew,cold,2,6.0,12.0,Apple Pay,Member,C0266
ORD10191,2024-03-04,Brooklyn,Americano,hot,1,5.6,5.6,Cash,Member,C0094
ORD10360,2024-03-04,Chicago,Iced Coffee,cold,4,4.5,18.0,Cash,Regular,C0284
ORD11100,2024-03-04,Queens,Espresso,hot,2,4.9,9.8,Apple Pay,First-time,C0727
ORD12289,2024-03-04,Seattle,Matcha Latte,hot,1,6.0,6.0,Apple Pay,Regular,C0033
ORD12592,2024-03-04,Manhattan,Iced Coffee,cold,1,6.3,6.3,Apple Pay,Member,C0031
ORD10115,2024-03-05,Austin,Cappuccino,hot,3,6.0,18.0,Google Pay,Regular,C0740
ORD10220,2024-03-05,Brooklyn,Frappuccino,cold,1,7.8,7.8,Cash,First-time,C0656
ORD10346,2024-03-05,Queens,Espresso,hot,1,3.5,3.5,Cash,First-time,C0403
ORD10967,2024-03-05,Portland,Espresso,hot,1,4.2,4.2,Apple Pay,First-time,C0164
ORD11147,2024-03-05,Austin,Cappuccino,hot,2,7.0,14.0,Cash,Member,C0718
ORD11398,2024-03-05,Queens,Mocha,hot,1,6.0,6.0,Cash,Member,C0133
ORD11433,2024-03-05,Manhattan,Cold Brew,cold,1,5.0,5.0,Credit Card,Regular,C0528
